station_id,station_group_id,name_kanji,name_romaji,line_id,lon,lat,name_kana
1,1,函館,hakodate,1,140.726413,41.773709,はこだて
2,2,五稜郭,goryoukaku,1,140.733539,41.803557,ごりょうかく
3,3,桔梗,kikyou,1,140.722952,41.846457,ききょう
4,4,大中山,oonakayama,1,140.71358,41.864641,おおなかやま
5,5,七飯,nanae,1,140.688556,41.886971,ななえ
6,6,新函館北斗,shinhakodatehokuto,1,140.646525,41.9054,しんはこだてほくと
7,7,仁山,niyama,1,140.635183,41.930011,にやま
8,8,大沼,oonuma,1,140.669347,41.971954,おおぬま
9,9,大沼公園,oonumakouen,1,140.669758,41.980958,おおぬまこうえん
10,10,赤井川,akaigawa,1,140.642678,42.003267,あかいがわ
11,11,駒ケ岳,komagatake,1,140.610476,42.038809,こまがたけ
12,12,東山,higashiyama,1,140.605222,42.06172,ひがしやま
13,13,姫川,himekawa,1,140.591632,42.081312,ひめかわ
14,14,池田園,ikedasono,1,140.700333,41.990692,いけだその
15,15,流山温泉,nagareyamaonsen,1,140.716358,42.003483,ながれやまおんせん
16,16,銚子口,choushiguchi,1,140.720656,42.015471,ちょうしぐち
17,17,鹿部,shikabe,1,140.771393,42.06439,しかべ
18,18,渡島沼尻,oshimanumajiri,1,140.747596,42.10706,おしまぬまじり
19,19,渡島砂原,totousunahara,1,140.689451,42.12164,ととうすなはら
20,20,掛澗,kakekan,1,140.64598,42.119205,かけかん
21,21,尾白内,oshironai,1,140.613449,42.111232,おしろない
22,22,東森,higashimori,1,140.59353,42.106823,ひがしもり
23,23,森,mori,1,140.573846,42.108917,もり
24,24,桂川,keisen,1,140.5427876,42.1156004,けいせん
25,25,石谷,ishitani,1,140.506525,42.135519,いしたに
26,26,本石倉,hon'ishigura,1,140.471957,42.159668,ほんいしぐら
27,27,石倉,ishigura,1,140.458436,42.17285,いしぐら
28,28,落部,ochibe,1,140.420755,42.187617,おちべ
29,29,野田生,nodaoi,1,140.37586,42.217104,のだおい
30,30,山越,yamagoe,1,140.326593,42.231172,やまごえ
31,31,八雲,yakumo,1,140.273342,42.253391,やくも
32,32,鷲ノ巣,washisu,1,140.269919,42.278389,わしす
33,33,山崎,yamazaki,1,140.2746,42.314635,やまざき
34,34,黒岩,kuroiwa,1,140.288173,42.368296,くろいわ
35,35,北豊津,kitatoyotsu,1,140.297868,42.400969,きたとよつ
36,36,国縫,kunnui,1,140.320885,42.439319,くんぬい
37,37,中ノ沢,nakasawa,1,140.346077,42.477928,なかさわ
38,38,長万部,oshamanbe,1,140.37507,42.512477,おしゃまんべ
39,38,長万部,oshamanbe,1,140.37507,42.512477,おしゃまんべ
40,39,二股,futamata,1,140.320821,42.575869,ふたまた
41,40,蕨岱,warabitai,1,140.313353,42.626353,わらびたい
42,41,黒松内,kuromatsunai,1,140.305704,42.669608,くろまつない
43,42,熱郛,neppu,1,140.375084,42.675653,ねっぷ
44,43,目名,mena,1,140.465742,42.761432,めな
45,44,蘭越,rankoshi,1,140.52894,42.804542,らんこし
46,45,昆布,konbu,1,140.596107,42.797984,こんぶ
47,46,ニセコ,ニセコ,1,140.684588,42.808746,ニセコ
48,47,比羅夫,hirafu,1,140.722615,42.84856,ひらふ
49,48,倶知安,kutchan,1,140.745471,42.90164,くっちゃん
50,49,小沢,ozawa,1,140.677657,42.97185,おざわ
51,50,銀山,ginzan,1,140.715321,43.040888,ぎんざん
52,51,然別,shikaribetsu,1,140.737211,43.12551,しかりべつ
53,52,仁木,niki,1,140.770546,43.154091,にき
54,53,余市,yoichi,1,140.794686,43.186558,よいち
55,54,蘭島,ranshima,1,140.854643,43.19651,らんしま
56,55,塩谷,shioya,1,140.924546,43.202406,しおや
57,56,小樽,otaru,1,140.993653,43.197172,おたる
58,56,小樽,otaru,1,140.993653,43.197172,おたる
59,57,南小樽,minamiotaru,1,141.007883,43.186529,みなみおたる
60,58,小樽築港,otaruchikkou,1,141.029051,43.180752,おたるちっこう
61,59,朝里,asazato,1,141.063923,43.176868,あさざと
62,60,銭函,zenibako,1,141.159868,43.143403,ぜにばこ
63,61,ほしみ,hoshimi,1,141.191402,43.13373,ほしみ
64,62,星置,hoshioki,1,141.210856,43.132375,ほしおき
65,63,稲穂,inaho,1,141.222919,43.128115,いなほ
66,64,手稲,teine,1,141.243785,43.120238,ていね
67,65,稲積公園,inazumikouen,1,141.257113,43.112023,いなづみこうえん
68,66,発寒,hassamu,1,141.277273,43.099819,はっさむ
69,67,発寒中央,hassamuchuuou,1,141.294497,43.089271,はっさむちゅうおう
70,68,琴似,kotoni,1,141.307418,43.081599,ことに
71,69,桑園,souen,1,141.332036,43.070744,そうえん
72,70,札幌,sapporo,1,141.350768,43.068612,さっぽろ
73,71,苗穂,naebo,1,141.377522,43.068574,なえぼ
74,72,白石,shiroishi,1,141.413612,43.054715,しろいし
75,73,厚別,atsubetsu,1,141.46369,43.045154,あつべつ
76,74,森林公園,shinrinkouen,1,141.481332,43.056456,しんりんこうえん
77,75,大麻,taima,1,141.496925,43.072382,たいま
78,76,野幌,nopporo,1,141.52984,43.092559,のっぽろ
79,77,高砂,takasago,1,141.540752,43.100084,たかさご
80,78,江別,ebetsu,1,141.55679,43.110189,えべつ
81,79,豊幌,toyohoro,1,141.62466,43.136446,とよほろ
82,80,幌向,horomui,1,141.655839,43.151348,ほろむい
83,81,上幌向,kamihoromui,1,141.715391,43.18183,かみほろむい
84,82,岩見沢,iwamizawa,1,141.759359,43.204201,いわみざわ
85,83,峰延,minenobu,1,141.814673,43.264694,みねのぶ
86,84,光珠内,koushunai,1,141.844655,43.292658,こうしゅない
87,85,美唄,bibai,1,141.862157,43.330751,びばい
88,86,茶志内,chashinai,1,141.87336,43.369842,ちゃしない
89,87,奈井江,naie,1,141.889115,43.423718,ないえ
90,88,豊沼,toyonuma,1,141.901032,43.464224,とよぬま
91,89,砂川,sunagawa,1,141.909642,43.493468,すながわ
92,90,滝川,takikawa,1,141.900807,43.555278,たきかわ
93,91,江部乙,ebeotsu,1,141.935937,43.627564,えべおつ
94,92,妹背牛,moseushi,1,141.966591,43.690841,もせうし
95,93,深川,fukagawa,1,142.041642,43.721021,ふかがわ
96,94,納内,osamunai,1,142.130072,43.732509,おさむない
97,95,伊納,inou,1,142.27167,43.763305,いのう
98,96,近文,chikabumi,1,142.325327,43.789193,ちかぶみ
99,97,旭川,asahikawa,1,142.357803,43.763492,あさひかわ
100,38,長万部,oshamanbe,2,140.37507,42.512477,おしゃまんべ
101,98,静狩,shizukari,2,140.460025,42.584065,しずかり
102,99,小幌,koboro,2,140.537361,42.589731,こぼろ
103,100,礼文,rebun,2,140.595013,42.580422,れぶん
104,101,大岸,oogishi,2,140.639036,42.585969,おおぎし
105,102,豊浦,toyoura,2,140.71536,42.580323,とようら
106,103,洞爺,touya,2,140.763959,42.55055,とうや
107,104,有珠,usu,2,140.793969,42.513267,うす
108,105,長和,chouwa,2,140.833783,42.488262,ちょうわ
109,106,伊達紋別,datemonbetsu,2,140.855802,42.469395,だてもんべつ
110,107,北舟岡,kitafunaoka,2,140.880259,42.450528,きたふなおか
111,108,稀府,maretsupu,2,140.898836,42.425567,まれつぷ
112,109,黄金,ougon,2,140.907781,42.386441,おうごん
113,110,崎守,sakimori,2,140.927141,42.373968,さきもり
114,111,本輪西,motowanishi,2,140.977561,42.358734,もとわにし
115,112,室蘭,muroran,2,140.97571,42.317864,むろらん
116,113,母恋,bokoi,2,140.990018,42.317295,ぼこい
117,114,御崎,osaki,2,140.993881,42.329014,おさき
118,115,輪西,wanishi,2,141.005743,42.333775,わにし
119,116,東室蘭,higashimuroran,2,141.026411,42.349374,ひがしむろらん
120,117,鷲別,washibetsu,2,141.042759,42.35953,わしべつ
121,118,幌別,horobetsu,2,141.107293,42.409782,ほろべつ
122,119,富浦,tomiura,2,141.156878,42.441957,とみうら
123,120,登別,noboribetsu,2,141.180931,42.45207,のぼりべつ
124,121,虎杖浜,kojouhama,2,141.215092,42.464695,こじょうはま
125,122,竹浦,takeura,2,141.260395,42.49284,たけうら
126,123,北吉原,kitayoshihara,2,141.286199,42.509119,きたよしはら
127,124,萩野,hagino,2,141.30603,42.521159,はぎの
128,125,白老,shiraoi,2,141.360054,42.55474,しらおい
129,126,社台,shadai,2,141.417433,42.578682,しゃだい
130,127,錦岡,nishikioka,2,141.48722,42.6025,にしきおか
131,128,糸井,itoi,2,141.546187,42.6225,いとい
132,129,青葉,aoba,2,141.568278,42.62999,あおば
133,130,苫小牧,tomakomai,2,141.596837,42.639665,とまこまい
134,130,苫小牧,tomakomai,2,141.596837,42.639665,とまこまい
135,131,沼ノ端,numahata,2,141.693132,42.672057,ぬまはた
136,132,遠浅,tooasa,2,141.769568,42.729533,とおあさ
137,133,早来,hayakita,2,141.814106,42.765237,はやきた
138,134,安平,abira,2,141.825283,42.814007,あびら
139,135,追分,oiwake,2,141.810678,42.873316,おいわけ
140,136,三川,mikawa,2,141.800778,42.945029,みかわ
141,137,古山,furuyama,2,141.793969,42.975256,ふるやま
142,138,由仁,yuni,2,141.785868,43.012206,ゆに
143,139,栗山,kuriyama,2,141.775603,43.058164,くりやま
144,140,栗丘,kurioka,2,141.744333,43.085444,くりおか
145,141,栗沢,kurisawa,2,141.739743,43.120367,くりさわ
146,142,志文,shimon,2,141.744443,43.158903,しもん
147,82,岩見沢,iwamizawa,2,141.759359,43.204201,いわみざわ
148,90,滝川,takikawa,3,141.900807,43.555278,たきかわ
149,143,東滝川,higashitakikawa,3,141.98031,43.574037,ひがしたきかわ
150,144,赤平,akabira,3,142.048669,43.555144,あかびら
151,145,茂尻,moshiri,3,142.082156,43.537314,もしり
152,146,平岸,hiragishi,3,142.123872,43.541401,ひらぎし
153,147,芦別,ashibetsu,3,142.184543,43.516636,あしべつ
154,148,上芦別,kamiashibetsu,3,142.210855,43.48871,かみあしべつ
155,149,野花南,nokanan,3,142.261772,43.474418,のかなん
156,150,島ノ下,shimashita,3,142.350406,43.3744,しました
157,151,富良野,furano,3,142.391374,43.347114,ふらの
158,152,布部,nunobe,3,142.400595,43.291991,ぬのべ
159,153,山部,yamabe,3,142.381522,43.244645,やまべ
160,154,下金山,shitakanayama,3,142.415402,43.197328,したかなやま
161,155,金山,kanayama,3,142.416201,43.136115,かなやま
162,156,東鹿越,higashishikagoe,3,142.523472,43.164011,ひがししかごえ
163,157,幾寅,ikutora,3,142.569474,43.161582,いくとら
164,158,落合,ochiai,3,142.669104,43.125055,おちあい
165,159,新得,shintoku,3,142.832432,43.082501,しんとく
166,159,新得,shintoku,3,142.832432,43.082501,しんとく
167,160,十勝清水,tokachishimizu,3,142.879535,43.012892,とかちしみず
168,161,羽帯,haobi,3,142.906646,42.957499,はおび
169,162,御影,goei,3,142.935739,42.942418,ごえい
170,163,芽室,memuro,3,143.047991,42.909846,めむろ
171,164,大成,taisei,3,143.0696659,42.91605619,たいせい
172,165,西帯広,nishiobihiro,3,143.126351,42.923941,にしおびひろ
173,166,柏林台,hakurindai,3,143.1645,42.928877,はくりんだい
174,167,帯広,obihiro,3,143.20195,42.917997,おびひろ
175,168,札内,satsuuchi,3,143.256248,42.912697,さつうち
176,169,稲士別,inejibetsu,3,143.297528,42.903963,いねじべつ
177,170,幕別,makubetsu,3,143.359293,42.90784,まくべつ
178,171,利別,ribetsu,3,143.424445,42.934706,りべつ
179,172,池田,ikeda,3,143.453033,42.922186,いけだ
180,173,十弗,doru,3,143.500797,42.855781,どる
181,174,豊頃,toyokoro,3,143.538615,42.817548,とよころ
182,175,新吉野,shinyoshino,3,143.60826,42.778238,しんよしの
183,176,浦幌,urahoro,3,143.651568,42.810849,うらほろ
184,177,上厚内,kamiatsunai,3,143.749788,42.831881,かみあつない
185,178,厚内,atsunai,3,143.814389,42.809539,あつない
186,179,直別,naobetsu,3,143.863607,42.852205,なおべつ
187,180,尺別,shakubetsu,3,143.904331,42.869163,しゃくべつ
188,181,音別,onbetsu,3,143.932442,42.888997,おんべつ
189,182,古瀬,furuse,3,144.008589,42.947893,ふるせ
190,183,白糠,shiranuka,3,144.076879,42.956161,しらぬか
191,184,西庶路,nishishoro,3,144.129826,42.976138,にししょろ
192,185,庶路,shoro,3,144.150018,42.983601,しょろ
193,186,大楽毛,ootahige,3,144.273879,43.009078,おおたひげ
194,187,新大楽毛,shin'ootahige,3,144.295558,43.009423,しんおおたひげ
195,188,新富士,shinfuji,3,144.350758,43.001605,しんふじ
196,189,釧路,kushiro,3,144.381983,42.990584,くしろ
197,189,釧路,kushiro,4,144.381983,42.990584,くしろ
198,190,東釧路,higashikushiro,4,144.411307,42.995207,ひがしくしろ
199,191,武佐,takesa,4,144.426681,42.991364,たけさ
200,192,別保,behho,4,144.469596,42.994384,べっほ
201,193,上尾幌,ageohoro,4,144.61239,43.032893,あげおほろ
202,194,尾幌,oporo,4,144.703758,43.018463,おぽろ
203,195,門静,monshizu,4,144.782638,43.057581,もんしず
204,196,厚岸,akkeshi,4,144.841355,43.056248,あっけし
205,197,糸魚沢,itoizawa,4,144.92545,43.103506,いといざわ
206,198,茶内,chanai,4,145.02801,43.129266,ちゃない
207,199,浜中,hamanaka,4,145.099657,43.15754,はまなか
208,200,姉別,anebetsu,4,145.194716,43.196201,あねべつ
209,201,厚床,attoko,4,145.252096,43.228224,あっとこ
210,202,初田牛,hattaushi,4,145.32277,43.204542,はったうし
211,203,別当賀,betsutouga,4,145.423593,43.218427,べつとうが
212,204,落石,rakuseki,4,145.519449,43.198335,らくせき
213,205,昆布盛,konbumori,4,145.542444,43.228593,こんぶもり
214,206,西和田,nishiwada,4,145.541817,43.268043,にしわだ
215,207,花咲,hanasaka,4,145.575045,43.295388,はなさか
216,208,東根室,higashineshitsu,4,145.597234,43.323655,ひがしねしつ
217,209,根室,nemuro,4,145.582707,43.326923,ねむろ
218,130,苫小牧,tomakomai,5,141.596837,42.639665,とまこまい
219,131,沼ノ端,numahata,5,141.693132,42.672057,ぬまはた
220,210,植苗,uenai,5,141.735344,42.713645,うえない
221,211,美々,mimi,5,141.711387,42.777418,みみ
222,212,新千歳空港,shinchitosekuukou,5,141.680823,42.787546,しんちとせくうこう
223,213,南千歳,minamichitose,5,141.675388,42.80804,みなみちとせ
224,214,千歳,chitose,5,141.651934,42.82811,ちとせ
225,215,長都,osatsu,5,141.622987,42.852178,おさつ
226,216,サッポロビール庭園,teien,5,141.605616,42.866812,ていえん
227,217,恵庭,eniwa,5,141.586234,42.883076,えにわ
228,218,恵み野,meguno,5,141.574429,42.902704,めぐの
229,219,島松,shimamatsu,5,141.573117,42.922504,しままつ
230,220,北広島,kitahiroshima,5,141.563115,42.979239,きたひろしま
231,221,上野幌,kaminopporo,5,141.487317,43.016177,かみのっぽろ
232,222,新札幌,shinsapporo,5,141.47237,43.038732,しんさっぽろ
233,223,平和,heiwa,5,141.437967,43.04695,へいわ
234,72,白石,shiroishi,5,141.413612,43.054715,しろいし
235,71,苗穂,naebo,5,141.377522,43.068574,なえぼ
236,70,札幌,sapporo,5,141.350768,43.068612,さっぽろ
237,213,南千歳,minamichitose,6,141.675388,42.80804,みなみちとせ
238,135,追分,oiwake,6,141.810678,42.873316,おいわけ
239,224,東追分,higashioiwake,6,141.83228,42.902377,ひがしおいわけ
240,225,川端,kawabata,6,141.894791,42.914721,かわばた
241,226,滝ノ上,takiue,6,141.97628,42.910244,たきうえ
242,227,十三里,juusanri,6,142.024478,42.914667,じゅうさんり
243,228,新夕張,shinyuubari,6,142.03657,42.936611,しんゆうばり
244,229,沼ノ沢,numasawa,6,142.030836,42.957586,ぬまさわ
245,230,南清水沢,minamishimizusawa,6,142.006597,42.985272,みなみしみずさわ
246,231,清水沢,shimizusawa,6,142.007285,42.99827,しみずさわ
247,232,鹿ノ谷,shikadani,6,141.964476,43.039447,しかだに
248,233,夕張,yuubari,6,141.967472,43.050926,ゆうばり
249,234,占冠,shimukappu,6,142.400078,42.993088,しむかっぷ
250,235,トマム,トマム,6,142.610937,43.055913,トマム
251,159,新得,shintoku,6,142.832432,43.082501,しんとく
252,130,苫小牧,tomakomai,7,141.596837,42.639665,とまこまい
253,236,勇払,yuufutsu,7,141.727667,42.632805,ゆうふつ
254,237,浜厚真,hamaatsuma,7,141.837071,42.606725,はまあつま
255,238,浜田浦,hamadairie,7,141.88362,42.590722,はまだいりえ
256,239,鵡川,mukawa,7,141.923892,42.578953,むかわ
257,240,汐見,shiomi,7,141.945255,42.550235,しおみ
258,241,富川,tomikawa,7,142.020855,42.516865,とみかわ
259,242,日高門別,hidakamonbetsu,7,142.072692,42.481237,ひだかもんべつ
260,243,豊郷,toyosato,7,142.122493,42.470119,とよさと
261,244,清畠,kiyohata,7,142.176624,42.455709,きよはた
262,245,厚賀,atsuga,7,142.215896,42.430507,あつが
263,246,大狩部,ookaribe,7,142.259355,42.395695,おおかりべ
264,247,節婦,seppu,7,142.275541,42.38248,せっぷ
265,248,新冠,niikappu,7,142.312585,42.360667,にいかっぷ
266,249,静内,shizunai,7,142.360402,42.336559,しずない
267,250,静内海水浴場,shizunaikaisuiyokujou,7,142.400665,42.314084,しずないかいすいよくじょう
268,251,東静内,higashishizunai,7,142.450485,42.304416,ひがししずない
269,252,春立,shunritsu,7,142.498943,42.268515,しゅんりつ
270,253,日高東別,hidakahigashibetsu,7,142.521371,42.280837,ひだかひがしべつ
271,254,日高三石,hidakamitsuishi,7,142.566859,42.247269,ひだかみついし
272,255,蓬栄,houei,7,142.604517,42.264636,ほうえい
273,256,本桐,honkiri,7,142.630455,42.248205,ほんきり
274,257,荻伏,ogibushi,7,142.689432,42.206136,おぎぶし
275,258,絵笛,ebue,7,142.736134,42.198428,えぶえ
276,259,浦河,urakawa,7,142.769976,42.168366,うらかわ
277,260,東町,azumachou,7,142.788931,42.156037,あずまちょう
278,261,日高幌別,hidakahorobetsu,7,142.834519,42.142338,ひだかほろべつ
279,262,鵜苫,utoma,7,142.882513,42.134449,うとま
280,263,西様似,nishisamani,7,142.908737,42.138411,にしさまに
281,264,様似,samani,7,142.93596,42.127936,さまに
282,70,札幌,sapporo,8,141.350768,43.068612,さっぽろ
283,69,桑園,souen,8,141.332036,43.070744,そうえん
284,265,八軒,hachiken,8,141.319145,43.085845,はちけん
285,266,新川,shinkawa,8,141.323824,43.098604,しんかわ
286,267,新琴似,shinkotoni,8,141.335105,43.112928,しんことに
287,268,太平,taihei,8,141.349526,43.12401,たいへい
288,269,百合が原,yurihara,8,141.360672,43.131476,ゆりはら
289,270,篠路,shinoro,8,141.364323,43.145152,しのろ
290,271,拓北,takuhoku,8,141.381013,43.155568,たくほく
291,272,あいの里教育大,satokyouikudai,8,141.39842,43.15528,さときょういくだい
292,273,あいの里公園,satokouen,8,141.413276,43.161206,さとこうえん
293,274,ロイズタウン,ロイズタウン,8,141.436236,43.179589,ロイズタウン
294,275,太美,tami,8,141.449066,43.189801,たみ
295,276,当別,toubetsu,8,141.513764,43.22208,とうべつ
296,277,北海道医療大学,hokkaidouiryoudaigaku,8,141.54995,43.230925,ほっかいどういりょうだいがく
297,278,石狩金沢,ishikarikanazawa,8,141.569239,43.245385,いしかりかなざわ
298,279,本中小屋,motonakakoya,8,141.591661,43.28019,もとなかこや
299,280,中小屋,chuushouya,8,141.602341,43.306846,ちゅうしょうや
300,281,月ケ岡,tsukigaoka,8,141.61807,43.324867,つきがおか
301,282,知来乙,chiraikinoto,8,141.649123,43.331545,ちらいきのと
302,283,石狩月形,ishikaritsukigata,8,141.670193,43.340869,いしかりつきがた
303,284,豊ケ岡,toyogaoka,8,141.714026,43.366645,とよがおか
304,285,札比内,sappinai,8,141.742762,43.370926,さっぴない
305,286,晩生内,osokinai,8,141.779211,43.399921,おそきない
306,287,札的,satsuteki,8,141.803549,43.419153,さつてき
307,288,浦臼,urausu,8,141.817376,43.430964,うらうす
308,289,鶴沼,tsurunuma,8,141.840637,43.457673,つるぬま
309,290,於札内,oitesatsuuchi,8,141.840102,43.473424,おいてさつうち
310,291,南下徳富,nougetokutomi,8,141.844454,43.485542,のうげとくとみ
311,292,下徳富,shimotokutomi,8,141.855574,43.50271,しもとくとみ
312,293,新十津川,shintotsukawa,8,141.874172,43.545575,しんとつかわ
313,93,深川,fukagawa,9,142.041642,43.721021,ふかがわ
314,294,北一已,kitaitchan,9,142.014721,43.742021,きたいっちゃん
315,295,秩父別,chippubetsu,9,141.967757,43.769099,ちっぷべつ
316,296,北秩父別,kitachippubetsu,9,141.960915,43.789375,きたちっぷべつ
317,297,石狩沼田,ishikarinumata,9,141.934266,43.810032,いしかりぬまた
318,298,真布,mappu,9,141.906756,43.832965,まっぷ
319,299,恵比島,ebishima,9,141.88144,43.851296,えびしま
320,300,峠下,tougeshita,9,141.818879,43.850789,とうげした
321,301,幌糠,horonuka,9,141.758418,43.855521,ほろぬか
322,302,藤山,fujiyama,9,141.720588,43.88708,ふじやま
323,303,大和田,oowada,9,141.696528,43.913418,おおわだ
324,304,留萌,rumoi,9,141.651433,43.942848,るもい
325,305,瀬越,segoshi,9,141.634535,43.934987,せごし
326,306,浜中海水浴場,hamanakakaisuiyokujou,9,141.632835,43.930354,はまなかかいすいよくじょう
327,307,礼受,reuke,9,141.611358,43.904871,れうけ
328,308,阿分,awake,9,141.605598,43.894339,あわけ
329,309,信砂,shinsa,9,141.589039,43.874479,しんさ
330,310,舎熊,shakuma,9,141.580068,43.869113,しゃくま
331,311,朱文別,shubunbetsu,9,141.564328,43.860678,しゅぶんべつ
332,312,箸別,hashibetsu,9,141.55164,43.859125,はしべつ
333,313,増毛,zoumou,9,141.527559,43.856522,ぞうもう
334,97,旭川,asahikawa,10,142.357803,43.763492,あさひかわ
335,314,神楽岡,kaguraoka,10,142.358257,43.745033,かぐらおか
336,315,緑が丘,midorioka,10,142.365701,43.731074,みどりおか
337,316,西御料,nishigoryou,10,142.371507,43.720834,にしごりょう
338,317,西瑞穂,nishimizuho,10,142.381982,43.70242,にしみずほ
339,318,西神楽,nishikagura,10,142.393677,43.682181,にしかぐら
340,319,西聖和,nishiseiwa,10,142.415209,43.669047,にしせいわ
341,320,千代ケ岡,chiyooka,10,142.451024,43.643737,ちよおか
342,321,北美瑛,kitabiei,10,142.479594,43.617884,きたびえい
343,322,美瑛,biei,10,142.461639,43.591186,びえい
344,323,美馬牛,bibaushi,10,142.447192,43.537408,びばうし
345,324,上富良野,kamifurano,10,142.468761,43.464046,かみふらの
346,325,西中,nishichuu,10,142.441876,43.429569,にしちゅう
347,326,ラベンダー畑,hatake,10,142.434032,43.42065,はたけ
348,327,中富良野,nakafurano,10,142.420812,43.405704,なかふらの
349,328,鹿討,shikauchi,10,142.404812,43.387499,しかうち
350,329,学田,gakuta,10,142.386118,43.366234,がくた
351,151,富良野,furano,10,142.391374,43.347114,ふらの
352,97,旭川,asahikawa,11,142.357803,43.763492,あさひかわ
353,330,旭川四条,asahikawashijou,11,142.375815,43.764056,あさひかわしじょう
354,331,新旭川,shin'asahikawa,11,142.384789,43.780174,しんあさひかわ
355,332,永山,nagayama,11,142.434382,43.814158,ながやま
356,333,北永山,kitanagayama,11,142.454493,43.826736,きたながやま
357,334,南比布,minamihippu,11,142.467271,43.853342,みなみひっぷ
358,335,比布,hippu,11,142.471294,43.874478,ひっぷ
359,336,北比布,kitahippu,11,142.476545,43.901728,きたひっぷ
360,337,蘭留,randome,11,142.473699,43.925072,らんどめ
361,338,塩狩,shiokari,11,142.4552,43.96794,しおかり
362,339,和寒,wassamu,11,142.415309,44.026932,わっさむ
363,340,東六線,higashisen,11,142.388073,44.068723,ひがしせん
364,341,剣淵,kenbuchi,11,142.364754,44.09643,けんぶち
365,342,北剣淵,kitakenbuchi,11,142.377955,44.139423,きたけんぶち
366,343,士別,shibetsu,11,142.388247,44.172536,しべつ
367,344,下士別,kashibetsu,11,142.396405,44.210583,かしべつ
368,345,多寄,tayoro,11,142.396315,44.241296,たよろ
369,346,瑞穂,mizuho,11,142.396244,44.266349,みずほ
370,347,風連,fuuren,11,142.421624,44.292238,ふうれん
371,348,名寄高校,nayorokoukou,11,142.46548195769,44.330938813348,なよろこうこう
372,349,名寄,nayoro,11,142.465207,44.349403,なよろ
373,350,日進,nisshin,11,142.467354,44.381713,にっしん
374,351,北星,kitaboshi,11,142.428116,44.441569,きたぼし
375,352,智恵文,chiebun,11,142.414772,44.455553,ちえぶん
376,353,智北,tomokita,11,142.394007,44.46103,ともきた
377,354,南美深,minamibifuka,11,142.367822,44.462604,みなみびふか
378,355,美深,bifuka,11,142.350597,44.482951,びふか
379,356,初野,hatsuno,11,142.336129,44.512808,はつの
380,357,紋穂内,monbonai,11,142.33357,44.538761,もんぼない
381,358,恩根内,onnenai,11,142.309447,44.598486,おんねない
382,359,豊清水,yutakashimizu,11,142.270342,44.639503,ゆたかしみず
383,360,天塩川温泉,teshiogawaonsen,11,142.258682,44.665041,てしおがわおんせん
384,361,咲来,satsukuru,11,142.267569,44.692702,さつくる
385,362,音威子府,otoineppu,11,142.259883,44.729448,おといねっぷ
386,363,筬島,osashima,11,142.197777,44.738883,おさしま
387,364,佐久,saku,11,142.048562,44.743986,さく
388,365,天塩中川,teshionakagawa,11,142.075335,44.81186,てしおなかがわ
389,366,歌内,utanai,11,142.052162,44.880493,うたない
390,367,問寒別,toikanbetsu,11,142.025562,44.91233,といかんべつ
391,368,糠南,nukaminami,11,142.000931,44.920778,ぬかみなみ
392,369,雄信内,obinai,11,141.935888,44.911735,おびない
393,370,安牛,yasuushi,11,141.894187,44.949809,やすうし
394,371,南幌延,minamihoronobe,11,141.884892,44.965084,みなみほろのべ
395,372,上幌延,kamihoronobe,11,141.880905,44.985787,かみほろのべ
396,373,幌延,horonobe,11,141.84569,45.014503,ほろのべ
397,374,下沼,shimotsuma,11,141.758218,45.037146,しもつま
398,375,豊富,houfu,11,141.772088,45.104624,ほうふ
399,376,徳満,tokumitsu,11,141.751039,45.145838,とくみつ
400,377,兜沼,kabutonuma,11,141.6972,45.220236,かぶとぬま
401,378,勇知,yuuchi,11,141.685151,45.259339,ゆうち
402,379,抜海,bakkai,11,141.644576,45.316866,ばっかい
403,380,南稚内,minamiwakkanai,11,141.683026,45.398166,みなみわっかない
404,381,稚内,wakkanai,11,141.676999,45.416995,わっかない
405,97,旭川,asahikawa,12,142.357803,43.763492,あさひかわ
406,330,旭川四条,asahikawashijou,12,142.375815,43.764056,あさひかわしじょう
407,331,新旭川,shin'asahikawa,12,142.384789,43.780174,しんあさひかわ
408,382,南永山,minaminagayama,12,142.40853,43.78055,みなみながやま
409,383,東旭川,higashiasahikawa,12,142.441544,43.776571,ひがしあさひかわ
410,384,北日ノ出,kitahide,12,142.466127,43.781813,きたひで
411,385,桜岡,sakuraoka,12,142.486968,43.801812,さくらおか
412,386,当麻,touma,12,142.516987,43.825477,とうま
413,387,将軍山,shougunzan,12,142.521559,43.857455,しょうぐんざん
414,388,伊香牛,ikaushi,12,142.525227,43.876025,いかうし
415,389,愛別,aibetsu,12,142.582176,43.898635,あいべつ
416,390,中愛別,chuuaibetsu,12,142.655424,43.896216,ちゅうあいべつ
417,391,愛山,aiyama,12,142.680699,43.866442,あいやま
418,392,安足間,antaroma,12,142.693868,43.852011,あんたろま
419,393,東雲,shinonome,12,142.716544,43.843693,しののめ
420,394,上川,kamikawa,12,142.766895,43.848508,かみかわ
421,395,上白滝,jouhakutaki,12,143.1444,43.876501,じょうはくたき
422,396,白滝,shirataki,12,143.180795,43.884435,しらたき
423,397,旧白滝,kyuushirataki,12,143.236729,43.919905,きゅうしらたき
424,398,下白滝,shimoshirataki,12,143.276088,43.944553,しもしらたき
425,399,丸瀬布,maruseppu,12,143.335817,44.006354,まるせっぷ
426,400,瀬戸瀬,setoasai,12,143.420937,44.008753,せとあさい
427,401,遠軽,engaru,12,143.520667,44.060278,えんがる
